cluster,mean score,mean proficiency
2,0.5789473684210527,0.4909847434119279
1,0.8461538461538461,0.5104022191400832
0,0.8461538461538461,0.5201109570041609
2,0.925,0.4868238557558946
1,0.6666666666666666,0.4882108183079057
2,0.8695652173913043,0.5117891816920943
0,0.782608695652174,0.5048543689320388
3,0.75,0.5450762829403606
3,0.881578947368421,0.6102635228848821
0,0.6451612903225806,0.5048543689320388
0,0.8125,0.47711511789181693
2,0.45454545454545453,0.4854368932038835
3,0.6868686868686869,0.5325936199722607
3,0.9310344827586207,0.5298196948682385
1,0.75,0.5395284327323162
0,0.8333333333333334,0.5104022191400832
1,0.9696969696969697,0.5381414701803051
1,1.0,0.5048543689320388
0,0.6666666666666666,0.46601941747572817
0,0.875,0.49791955617198336
0,0.6875,0.49653259361997226
2,0.9090909090909091,0.5117891816920943
0,0.5333333333333333,0.5201109570041609
2,0.8367346938775511,0.46601941747572817
0,0.7777777777777778,0.5090152565880721
0,0.631578947368421,0.46740638002773927
2,0.49019607843137253,0.49514563106796117
1,0.6363636363636364,0.4909847434119279
1,0.7692307692307693,0.5298196948682385
1,0.5882352941176471,0.5048543689320388
1,0.7777777777777778,0.49930651872399445
1,0.5434782608695652,0.5242718446601942
3,0.9655172413793104,0.5547850208044383
0,0.8857142857142857,0.5173370319001387
2,0.7666666666666667,0.5159500693481276
1,0.9375,0.5048543689320388
1,0.8125,0.4812760055478502
0,0.5806451612903226,0.4840499306518724
2,0.72,0.49930651872399445
3,0.8152173913043478,0.5325936199722607
2,0.7894736842105263,0.492371705963939
1,0.8095238095238095,0.5436893203883495
1,0.7857142857142857,0.49653259361997226
0,0.4375,0.5228848821081831
2,0.7307692307692307,0.5187239944521498
1,0.8571428571428571,0.49791955617198336
3,0.6875,0.536754507628294
3,0.9142857142857143,0.5492371705963939
1,0.7272727272727273,0.49653259361997226
2,0.8888888888888888,0.463245492371706
0,0.5555555555555556,0.5104022191400832
2,0.7647058823529411,0.5187239944521498
2,0.65,0.5104022191400832
3,0.6933333333333334,0.521497919556172
1,0.5185185185185185,0.4826629680998613
2,0.95,0.49514563106796117
1,0.8947368421052632,0.478502080443828
0,0.9411764705882353,0.5048543689320388
2,0.9090909090909091,0.5117891816920943
2,0.7894736842105263,0.507628294036061
1,0.7878787878787878,0.5062413314840499
0,0.6944444444444444,0.5090152565880721
3,0.9636363636363636,0.5533980582524272
1,0.8166666666666667,0.5159500693481276
3,0.9736842105263158,0.5048543689320388
1,0.6842105263157895,0.5173370319001387
3,0.7241379310344828,0.5117891816920943
0,0.9545454545454546,0.5034674063800277
0,0.8,0.5117891816920943
2,0.8823529411764706,0.5353675450762829
3,0.9649122807017544,0.5450762829403606
2,0.8791208791208791,0.5339805825242718
2,0.8,0.536754507628294
1,0.9090909090909091,0.5090152565880721
0,0.8064516129032258,0.5187239944521498
0,0.8529411764705882,0.5048543689320388
0,0.8536585365853658,0.5201109570041609
2,0.9375,0.4854368932038835
1,0.8125,0.5173370319001387
3,0.782608695652174,0.5298196948682385
2,1.0,0.5117891816920943
0,0.7058823529411765,0.4604715672676838
0,0.40625,0.5048543689320388
1,0.8125,0.5117891816920943
1,0.5789473684210527,0.4854368932038835
0,0.7272727272727273,0.5284327323162274
2,0.7352941176470589,0.49653259361997226
3,0.9636363636363636,0.5492371705963939
1,0.8888888888888888,0.492371705963939
0,0.6129032258064516,0.4812760055478502
1,0.8333333333333334,0.5270457697642164
2,0.5875,0.5173370319001387
3,0.7703703703703704,0.5117891816920943
0,0.8,0.5284327323162274
1,0.8620689655172413,0.5270457697642164
2,0.9310344827586207,0.5270457697642164
0,0.5,0.5020804438280166
1,0.9180327868852459,0.5381414701803051
0,0.8947368421052632,0.5145631067961165
2,0.6666666666666666,0.521497919556172
1,0.7450980392156863,0.5117891816920943
3,0.890625,0.5423023578363384
0,0.6764705882352942,0.4798890429958391
3,0.8689655172413793,0.521497919556172
2,0.8947368421052632,0.5145631067961165
2,0.4931506849315068,0.4909847434119279
2,0.8,0.5034674063800277
3,0.8932584269662921,0.5561719833564494
0,0.8888888888888888,0.4882108183079057
2,0.7105263157894737,0.5228848821081831
1,0.7037037037037037,0.49375866851595007
0,0.7272727272727273,0.5228848821081831
2,0.5161290322580645,0.4868238557558946
2,0.7037037037037037,0.5145631067961165
2,0.7058823529411765,0.5353675450762829
2,0.8666666666666667,0.5048543689320388
0,0.35294117647058826,0.5048543689320388
0,0.34210526315789475,0.5145631067961165
1,0.5957446808510638,0.507628294036061
2,0.9090909090909091,0.5312066574202496
3,0.8823529411764706,0.5131761442441054
0,0.6341463414634146,0.49791955617198336
3,0.837037037037037,0.5450762829403606
0,0.6363636363636364,0.5242718446601942
0,0.6666666666666666,0.5284327323162274
0,0.6521739130434783,0.49930651872399445
0,0.5,0.521497919556172
0,0.9,0.5006934812760055
1,0.6938775510204082,0.5020804438280166
0,0.8064516129032258,0.5104022191400832
0,0.5625,0.49791955617198336
0,0.8275862068965517,0.5034674063800277
1,0.8045977011494253,0.5353675450762829
0,0.9310344827586207,0.492371705963939
0,0.64,0.5298196948682385
0,0.5897435897435898,0.47711511789181693
0,0.6595744680851063,0.5201109570041609
2,0.8888888888888888,0.5117891816920943
3,0.8275862068965517,0.5672676837725381
1,0.6875,0.5034674063800277
1,0.84375,0.5117891816920943
3,0.8160919540229885,0.5339805825242718
1,0.8717948717948718,0.5006934812760055
0,1.0,0.5034674063800277
1,1.0,0.5284327323162274
0,0.5294117647058824,0.5117891816920943
2,0.8222222222222222,0.5270457697642164
2,0.5166666666666667,0.4895977808599168
2,0.9655172413793104,0.5672676837725381
0,0.75,0.5339805825242718
3,0.8205128205128205,0.5298196948682385
2,0.875,0.521497919556172
2,0.7368421052631579,0.5034674063800277
2,0.8333333333333334,0.5353675450762829
0,0.8125,0.5062413314840499
3,0.7674418604651163,0.5228848821081831
2,0.5925925925925926,0.5145631067961165
1,0.5294117647058824,0.5228848821081831
1,0.5428571428571428,0.49930651872399445
0,0.6111111111111112,0.49930651872399445
0,0.55,0.5187239944521498
1,0.56,0.4895977808599168
0,0.6857142857142857,0.478502080443828
0,0.7222222222222222,0.49930651872399445
1,0.8235294117647058,0.49791955617198336
3,0.782608695652174,0.5478502080443828
0,0.75,0.5145631067961165
3,0.7196969696969697,0.5395284327323162
1,0.5,0.49791955617198336
1,0.75,0.5381414701803051
1,0.6818181818181818,0.463245492371706
2,0.5454545454545454,0.5020804438280166
3,0.9636363636363636,0.5436893203883495
2,0.782608695652174,0.5201109570041609
0,0.8421052631578947,0.49791955617198336
0,0.7222222222222222,0.5201109570041609
3,0.8333333333333334,0.5159500693481276
0,0.5789473684210527,0.49653259361997226
1,0.8947368421052632,0.5187239944521498
3,0.7702702702702703,0.5298196948682385
