0.295889,0.289859,0.171760,0.067538,0.497308,0.233387,0.141970,0.269154,0.497130,0.179630,0.014073,0.143044,0.162630,0.208901,0.146321,0.396884,0.796556,0.987850,0.227370,0.238238,0.175763,0.227717,0.062952,0.101693,0.377243,0.325723,0.269154,0.204227,0.063761,0.019911,0.578389,0.091444,0.234026,0.009265,0.128677,0.127267,0.269154,0.256317,0.257249,0.842315,0.176616,0.322314,0.985621,0.567621,0.808937,0.241196,0.229252,0.982590,0.096142,0.095213,0.206296,0.658789,0.054258,0.133102,0.652286,0.239619,0.026573,0.311406,0.036441,0.034997,0.067509,0.058559,0.461061,0.282387,0.269154,0.648260,0.141510,0.133384,0.268828,0.364302,0.333574,0.070981,0.192004,0.363606,0.013057,0.217913,0.250072,0.897603,0.020675,0.228469,0.269154,0.269154,0.008211,0.224445,0.081092,0.362238,0.406464,0.479400,0.850275,0.983427,0.320194,0.244906,0.179502,0.144079,0.089872,0.547902,0.335517,0.249076,0.046862,0.215796,0.015803,0.231797,0.568544,0.533811,0.143772,0.138329,0.169991,0.013168,0.228600,0.328088
0.562209,0.549738,0.683302,0.864004,0.564454,0.648792,0.650223,0.699605,0.625485,0.664973,0.514777,0.817739,0.908434,0.937498,0.683840,0.611450,0.676916,0.701924,0.562079,0.576223,0.571402,0.697087,0.666761,0.563020,0.581413,0.991384,0.699605,0.671709,0.844068,0.683918,0.975484,0.610956,0.490618,0.887810,0.862286,0.563234,0.699605,0.648808,0.641813,0.677563,0.727444,0.591151,0.684891,0.461104,0.460359,0.600945,0.775258,0.698703,0.597596,0.560403,0.639025,0.669525,0.900784,0.683511,0.999747,0.859357,0.998778,0.718958,0.670807,0.575798,0.617294,0.942049,0.545646,0.649305,0.699605,0.629648,0.626313,0.487785,0.676920,0.603008,0.711693,0.660765,0.593406,0.614479,0.666264,0.540796,0.635911,0.634533,0.637098,0.687404,0.699605,0.699605,0.672120,0.685735,0.586012,0.520644,0.618315,0.466899,0.847098,0.678837,0.666895,0.664014,0.614865,0.721047,0.957883,0.604280,0.643747,0.641167,0.564696,0.619397,0.677149,0.669069,0.613497,0.572068,0.540890,0.911574,0.552608,0.596709,0.688923,0.990840
0.797825,0.864925,0.767213,0.676983,0.705856,0.723305,0.660259,0.664024,0.764911,0.670288,0.616014,0.658246,0.796527,0.730868,0.728090,0.714164,0.705440,0.728218,0.536116,0.632562,0.707118,0.616143,0.657944,0.809047,0.619902,0.818155,0.667508,0.700690,0.712254,0.590857,0.751111,0.672846,0.511144,0.678584,0.795153,0.371938,0.668993,0.642861,0.657798,0.917884,0.492181,0.754685,0.729061,0.646546,0.748599,0.687781,0.597303,0.722309,0.368955,0.562679,0.062517,0.973216,0.746543,0.343566,0.917531,0.948185,0.792213,0.175516,0.598071,0.515813,0.949895,0.771764,0.869140,0.449816,0.710407,0.511324,0.580485,0.611123,0.658363,0.693651,0.605603,0.780607,0.661473,0.893801,0.706526,0.772405,0.667974,0.830585,0.245293,0.623325,0.924140,0.673659,0.355918,0.420229,0.765574,0.617240,0.841538,0.857267,0.671024,0.726115,0.208185,0.675553,0.675307,0.877190,0.818555,0.931668,0.486073,0.553141,0.663235,0.872624,0.679718,0.412501,0.414208,0.855452,0.630865,0.706269,0.766510,0.185060,0.151914,0.851669
0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975,0.921975
0.969528,0.973682,0.967504,0.953810,0.951136,0.950060,0.909793,0.921926,0.971201,0.932942,0.950476,0.884777,0.979343,0.971683,0.884828,0.965851,0.946425,0.971453,0.905286,0.964038,0.958025,0.863708,0.989900,0.952835,0.907131,0.988094,0.909284,0.799266,0.951037,0.917229,0.986577,0.899688,0.902184,0.921287,0.922508,0.849142,0.915443,0.922512,0.918378,0.989178,0.885591,0.956328,0.960557,0.942628,0.982566,0.952888,0.905428,0.939690,0.962455,0.949658,0.946754,0.995721,0.916388,0.909001,0.996809,0.994699,0.993158,0.951396,0.910649,0.932338,0.976801,0.851985,0.966029,0.751743,0.928133,0.954909,0.890188,0.911612,0.917533,0.978639,0.877808,0.863405,0.817824,0.983193,0.950187,0.816549,0.918384,0.971847,0.785497,0.878021,0.977172,0.923341,0.868014,0.170011,0.936533,0.973549,0.994709,0.981087,0.937819,0.956228,0.956196,0.930064,0.882267,0.982257,0.902396,0.992456,0.933978,0.787197,0.911413,0.987192,0.913931,0.838949,0.896162,0.954284,0.912952,0.983925,0.931431,0.751278,0.954410,0.953667
0.808019,0.660010,0.783976,0.802842,0.785486,0.761293,0.814758,0.771746,0.641736,0.782558,0.815614,0.786478,0.755618,0.808444,0.712520,0.823083,0.863496,0.789453,0.849151,0.748770,0.734986,0.783054,0.778397,0.787856,0.806256,0.772084,0.771746,0.703464,0.807022,0.764302,0.806174,0.741818,0.846982,0.856546,0.732013,0.874832,0.771746,0.771746,0.771746,0.698532,0.755479,0.704026,0.801589,0.792520,0.707851,0.743235,0.800567,0.793984,0.618594,0.799945,0.785286,0.688117,0.765414,0.819040,0.768468,0.812429,0.804116,0.806326,0.772588,0.834343,0.756448,0.735452,0.742997,0.834252,0.771746,0.866504,0.790225,0.771396,0.757589,0.701989,0.784585,0.706121,0.881379,0.809580,0.805802,0.786736,0.771746,0.672336,0.754715,0.807448,0.771746,0.771746,0.828929,0.789619,0.793471,0.768561,0.814897,0.833856,0.703397,0.801926,0.788336,0.760722,0.697822,0.815235,0.805378,0.617925,0.825114,0.738364,0.812888,0.799424,0.883827,0.784696,0.835303,0.788146,0.797648,0.756301,0.750869,0.823482,0.689816,0.868166
0.765900,0.714638,0.709962,0.538373,0.846482,0.718246,0.516795,0.536580,0.675998,0.336667,0.335233,0.729469,0.409299,0.270440,0.412144,0.448438,0.830308,0.409226,0.777854,0.770654,0.562946,0.460518,0.777940,0.629986,0.111424,0.721884,0.537657,0.618389,0.776770,0.370238,0.638942,0.738756,0.681805,0.727128,0.614471,0.407423,0.538930,0.526730,0.523890,0.810435,0.432933,0.743455,0.329552,0.410323,0.353199,0.526660,0.598512,0.456595,0.781260,0.585525,0.593724,0.800233,0.557051,0.488227,0.805805,0.222306,0.474161,0.145627,0.560778,0.575827,0.791431,0.770908,0.636780,0.669911,0.517360,0.041510,0.468508,0.646649,0.492261,0.820413,0.634772,0.669509,0.219803,0.604978,0.704289,0.393705,0.524678,0.576275,0.561179,0.351158,0.523837,0.531995,0.503857,0.057397,0.673101,0.604505,0.193667,0.788811,0.618375,0.385846,0.076003,0.562779,0.688619,0.625565,0.707195,0.713527,0.294897,0.507884,0.222564,0.635322,0.106311,0.928097,0.665428,0.547340,0.347528,0.090559,0.753653,0.402577,0.021657,0.599899
0.571910,0.299303,0.003970,0.804053,0.736772,0.659088,0.510376,0.452631,0.281031,0.119556,0.185974,0.386320,0.198480,0.002659,0.374869,0.558894,0.332527,0.333809,0.281254,0.427457,0.100854,0.584967,0.580067,0.478967,0.380331,0.412364,0.331932,0.304073,0.244049,0.314106,0.768431,0.841823,0.423905,0.309752,0.762919,0.506373,0.361573,0.393453,0.393453,0.647954,0.685894,0.387045,0.446688,0.299850,0.283495,0.341126,0.521417,0.496285,0.367579,0.349595,0.464870,0.252241,0.377514,0.695705,0.480900,0.337065,0.475533,0.320565,0.563082,0.569480,0.444491,0.343493,0.617062,0.296364,0.601649,0.027659,0.293041,0.419969,0.518175,0.343425,0.247536,0.289094,0.408267,0.235559,0.447885,0.329919,0.393453,0.687816,0.422594,0.267147,0.556544,0.456260,0.094864,0.348839,0.135288,0.438050,0.399269,0.195396,0.039814,0.468924,0.342214,0.378660,0.465840,0.312847,0.236771,0.078378,0.054305,0.298751,0.227644,0.500709,0.066775,0.499729,0.481488,0.673488,0.247906,0.505282,0.577212,0.043761,0.326394,0.461275
0.900810,0.855018,0.893882,0.775750,0.840934,0.892523,0.606479,0.624106,0.746958,0.928056,0.696073,0.475729,0.770983,0.662466,0.443324,0.657050,0.831518,0.757485,0.505384,0.851362,0.737703,0.474849,0.965531,0.726422,0.744482,0.846434,0.625070,0.467305,0.748146,0.530756,0.961892,0.529719,0.626388,0.577376,0.879171,0.310043,0.624605,0.629878,0.629486,0.694570,0.568806,0.723188,0.758604,0.728997,0.781330,0.379342,0.701488,0.746939,0.683232,0.690336,0.723039,0.754646,0.693237,0.588346,0.893408,0.849271,0.946090,0.628366,0.862804,0.849084,0.721940,0.606266,0.865795,0.548896,0.624605,0.843228,0.414133,0.679669,0.616950,0.972860,0.676140,0.903726,0.608501,0.867683,0.596263,0.802330,0.632541,0.733380,0.141632,0.507959,0.597863,0.624605,0.105814,0.475362,0.703588,0.734252,0.882283,0.714042,0.714058,0.754023,0.688011,0.394716,0.664034,0.393185,0.629447,0.646657,0.861657,0.585975,0.517879,0.778053,0.578197,0.741562,0.755124,0.690434,0.476494,0.944903,0.489425,0.126405,0.575132,0.910217
0.975616,0.836282,0.871971,0.976472,0.814407,0.930867,0.980382,0.946168,0.929803,0.969045,0.942408,0.928056,0.926006,0.936587,0.946463,0.995976,0.825177,0.923512,0.994528,0.854240,0.914355,0.937660,0.993002,0.959818,0.957406,0.962423,0.945255,0.917859,0.971973,0.906764,0.984469,0.931831,0.993945,0.964026,0.917930,0.983323,0.944755,0.943888,0.943537,0.967693,0.800142,0.767962,0.939752,0.965753,0.932313,0.938243,0.965547,0.936215,0.840172,0.970230,0.945140,0.885648,0.916639,0.972404,0.983691,0.924237,0.998528,0.872187,0.962526,0.905903,0.896222,0.976228,0.915187,0.939641,0.971386,0.918983,0.941611,0.952359,0.964310,0.874859,0.895310,0.885966,0.986168,0.961167,0.940312,0.962617,0.943634,0.866067,0.948191,0.948162,0.958619,0.951191,0.919492,0.945863,0.972461,0.931734,0.984927,0.920991,0.871773,0.934715,0.923950,0.956565,0.889807,0.967752,0.979277,0.866928,0.968502,0.945576,0.920818,0.969517,0.985186,0.748102,0.977701,0.943999,0.933807,0.804581,0.957144,0.926881,0.942343,0.977470
