cluster,mean score,mean proficiency
0,0.3157894736842105,0.28553986363636363
2,0.8235294117647058,0.6750223909090911
2,0.706766917293233,0.6632272272727274
3,0.8260869565217391,0.9219750000000001
3,0.8485981308411215,0.9221727727272728
3,0.8,0.7776993272727271
1,0.6,0.5404144818181817
1,0.5714285714285714,0.3902316636363637
2,0.5263157894736842,0.6792196636363637
3,0.8695652173913043,0.9330469272727272
2,0.7877358490566038,0.7562735818181818
2,0.7444444444444445,0.6459521181818181
3,0.8260869565217391,0.8894646454545454
3,0.7984496124031008,0.8774734909090909
2,0.7596153846153846,0.7059378636363638
3,0.7660818713450293,0.8505326090909092
3,0.8095238095238095,0.8724691363636364
1,0.6621621621621622,0.5941718727272728
3,0.7209302325581395,0.8170621545454545
2,0.5977653631284916,0.6419929454545453
3,0.7216494845360825,0.8111802636363639
3,0.8009950248756219,0.8367659636363638
3,0.8374558303886925,0.8721291090909092
3,0.9183673469387755,0.9529986909090911
3,0.7845601436265709,0.814009909090909
2,0.7391304347826086,0.7101111272727275
3,0.855072463768116,0.8030244181818181
3,0.7672552166934189,0.8421685181818183
2,0.75,0.7232019818181817
2,0.6134020618556701,0.6241238818181818
3,0.7363420427553444,0.8325835363636365
3,0.7389705882352942,0.8137104090909091
2,0.6085626911314985,0.660854909090909
3,0.7340241796200345,0.8162863999999999
3,0.7241379310344828,0.8154400999999999
2,0.6865671641791045,0.6485183636363635
2,0.6753246753246753,0.7426831909090906
3,0.7377049180327869,0.8305596
3,0.7668711656441718,0.8092585
3,0.8115501519756839,0.8653108545454548
2,0.6833095577746077,0.7536362636363638
3,0.8,0.8788189
2,0.8461538461538461,0.6429066545454545
3,0.8823529411764706,0.9316279000000001
2,0.7419354838709677,0.7092352545454547
2,0.7780373831775701,0.7794940363636363
3,0.8076923076923077,0.8439509181818181
2,0.6338028169014085,0.7137527909090909
2,0.5962059620596206,0.6387238727272727
2,0.7,0.6723212545454548
3,0.7301204819277108,0.8330103363636364
3,0.8490566037735849,0.9011371
1,0.5555555555555556,0.4534149727272727
0,0.391304347826087,0.31130394545454537
2,0.7083333333333334,0.7341820454545455
3,0.7714285714285715,0.8719738818181818
3,0.782608695652174,0.8775919454545454
3,0.8846153846153846,0.9276481090909091
3,0.9375,0.9653651181818182
3,0.9705882352941176,0.9978396727272729
2,0.5714285714285714,0.5975733181818182
3,0.8064516129032258,0.9005561454545454
3,0.88,0.9281196545454548
3,0.8636363636363636,0.894610790909091
3,0.8333333333333334,0.8483025909090909
2,0.6818181818181818,0.7576547545454546
3,0.8536585365853658,0.9419301363636362
3,0.875,0.9279593363636361
3,0.6973684210526315,0.8026124636363636
3,0.7391304347826086,0.8418519818181817
1,0.5294117647058824,0.5841737363636365
