0.535185,0.749703,0.603385,0.563189,0.865018,0.873194,0.907796,0.501336,0.658957,0.598959,0.977983,0.842297,0.945205,0.709331,0.521672,0.705032,0.604338,0.577618,0.395111,0.513390,0.548460,0.465802,0.556166,0.649123,0.477405,0.739781,0.546292,0.446356,0.568162,0.562509,0.722552,0.551584,0.523152,0.583014,0.564858,0.399982,0.523755,0.665492,0.625843,0.550375,0.338018,0.385974,0.702693,0.462887,0.683598,0.605879,0.573802,0.329659,0.564580,0.576433,0.515608,0.669096,0.541458,0.542585,0.558104,0.784388,0.654446,0.917406,0.537092,0.723679,0.737357,0.614603,0.735304,0.457123,0.656110,0.525273,0.445702,0.558203,0.658976,0.627966,0.545809,0.537757,0.778882,0.591644,0.419413,0.485710,0.574273,0.559454,0.452939,0.467946,0.735341,0.626138,0.602767,0.237334,0.586993,0.728744,0.554681,0.644055,0.728032,0.554567,0.777803,0.551714,0.571432,0.473066,0.438973,0.491094,0.473964,0.242964,0.535321,0.519782,0.468477
0.558123,0.639333,0.404206,0.525571,0.703564,0.615864,0.569988,0.682313,0.350031,0.660894,0.737476,0.826356,0.731027,0.835563,0.489441,0.449621,0.519845,0.533048,0.401812,0.516223,0.564398,0.495278,0.574202,0.232552,0.555611,0.569854,0.508650,0.481763,0.561269,0.596806,0.589058,0.604770,0.499816,0.582876,0.578344,0.392583,0.474241,0.493136,0.635044,0.551328,0.577863,0.575543,0.626731,0.526250,0.474600,0.663965,0.640611,0.597580,0.667155,0.534135,0.588320,0.467612,0.560533,0.592048,0.607782,0.529676,0.574392,0.658610,0.662319,0.255214,0.744529,0.617902,0.560339,0.564645,0.738217,0.579395,0.615274,0.555026,0.594596,0.587002,0.550871,0.551566,0.495739,0.640223,0.477958,0.462141,0.548965,0.514188,0.557328,0.754103,0.679267,0.505739,0.577516,0.568578,0.509490,0.605089,0.541247,0.528464,0.643625,0.663053,0.756752,0.525853,0.597054,0.508568,0.250575,0.419367,0.581043,0.556706,0.534178,0.568699,0.499645
0.368016,0.314285,0.233297,0.281529,0.353552,0.371507,0.299279,0.299640,0.386474,0.383480,0.345260,0.442917,0.383672,0.500497,0.285618,0.325607,0.249396,0.343765,0.514744,0.278047,0.264970,0.247131,0.360684,0.295763,0.265284,0.181682,0.294294,0.224918,0.310326,0.331087,0.319785,0.300784,0.304160,0.359800,0.370347,0.350788,0.125355,0.234242,0.293208,0.222147,0.360274,0.282464,0.297824,0.213022,0.225410,0.284702,0.307708,0.207159,0.255818,0.300479,0.351963,0.303780,0.281311,0.414894,0.409264,0.181847,0.331564,0.310945,0.458415,0.227985,0.167391,0.365918,0.399979,0.327346,0.422230,0.349891,0.415597,0.343585,0.359046,0.293155,0.366423,0.311500,0.256382,0.352225,0.267514,0.318768,0.327068,0.385965,0.301387,0.441506,0.394446,0.263738,0.199291,0.448725,0.305673,0.366643,0.302697,0.253506,0.291183,0.383494,0.182949,0.368009,0.296151,0.370100,0.281125,0.318245,0.419432,0.307079,0.294672,0.286793,0.289602
0.625584,0.716646,0.504918,0.630924,0.786531,0.770122,0.683671,0.684485,0.789744,0.681984,0.859311,0.851295,0.806410,0.731109,0.569275,0.717598,0.637684,0.673747,0.552409,0.660594,0.599861,0.588974,0.627401,0.407283,0.611904,0.729718,0.662934,0.596135,0.718603,0.638395,0.677860,0.699825,0.679249,0.679867,0.640233,0.575421,0.610303,0.645623,0.729051,0.623341,0.593412,0.377485,0.737711,0.589575,0.520865,0.735067,0.800868,0.523042,0.694754,0.572710,0.670934,0.606725,0.664370,0.739295,0.749209,0.731780,0.791852,0.903674,0.446649,0.493076,0.664938,0.673566,0.667191,0.702044,0.789262,0.601765,0.616392,0.589829,0.663896,0.696065,0.633145,0.662854,0.494441,0.730979,0.565610,0.768426,0.673211,0.651514,0.627528,0.392133,0.670508,0.788919,0.567689,0.622676,0.606256,0.811689,0.798509,0.778265,0.619367,0.719959,0.723361,0.536374,0.628273,0.643143,0.571618,0.598790,0.665639,0.561168,0.606459,0.655385,0.612307
0.432366,0.576241,0.644594,0.552231,0.538057,0.194821,0.536037,0.508534,0.844579,0.483622,0.497389,0.570043,0.543573,0.519572,0.374100,0.506537,0.579901,0.423604,0.439479,0.482953,0.409256,0.448310,0.466580,0.541739,0.579450,0.611821,0.476787,0.501235,0.388232,0.424529,0.335079,0.508067,0.434203,0.445746,0.484928,0.421768,0.726948,0.601773,0.563373,0.609854,0.666522,0.814579,0.548062,0.532030,0.349868,0.632033,0.384555,0.512387,0.456412,0.580501,0.396266,0.425173,0.407222,0.235761,0.438920,0.645985,0.484587,0.879187,0.322057,0.393934,0.666771,0.498210,0.406927,0.285130,0.539755,0.345178,0.506725,0.339352,0.442628,0.557475,0.505802,0.366824,0.406133,0.524926,0.378090,0.441644,0.464854,0.437655,0.414542,0.170884,0.142286,0.447406,0.512946,0.154235,0.541837,0.454876,0.294476,0.506546,0.574356,0.513780,0.476875,0.509820,0.375912,0.465278,0.509738,0.496908,0.512846,0.180326,0.504645,0.438589,0.418868
0.854485,0.846210,0.603377,0.719492,0.858717,0.890061,0.801846,0.866292,0.927217,0.718119,0.851771,0.911710,0.875248,0.920931,0.851929,0.854034,0.695237,0.770831,0.902364,0.761772,0.850657,0.709638,0.792918,0.926838,0.683955,0.832103,0.837011,0.647167,0.859261,0.815574,0.860271,0.842345,0.942015,0.831470,0.801662,0.874942,0.507933,0.890459,0.861655,0.648144,0.632316,0.762914,0.832819,0.869425,0.804006,0.855025,0.897950,0.749505,0.825800,0.822039,0.851918,0.810189,0.880022,0.829203,0.872723,0.866910,0.842820,0.317396,0.807360,0.946895,0.773402,0.841320,0.767180,0.867949,0.880699,0.844241,0.799153,0.764508,0.846579,0.792631,0.793357,0.861108,0.808136,0.827118,0.866365,0.845875,0.818550,0.848636,0.788174,0.838646,0.852308,0.864557,0.947161,0.895705,0.799114,0.897080,0.884989,0.856849,0.841424,0.778686,0.927704,0.820727,0.842778,0.835728,0.887739,0.789365,0.814751,0.883814,0.886012,0.804663,0.901671
0.499645,0.649702,0.263275,0.339334,0.466245,0.452914,0.504162,0.381933,0.137105,0.390513,0.447163,0.386867,0.430620,0.296575,0.406330,0.445114,0.490526,0.462414,0.519607,0.388694,0.450480,0.424274,0.428441,0.195743,0.396869,0.680156,0.454430,0.358739,0.411692,0.390994,0.610379,0.403385,0.395524,0.458601,0.417782,0.295371,0.502385,0.382593,0.431685,0.450772,0.390402,0.190938,0.528230,0.283269,0.368566,0.410441,0.395606,0.284641,0.423027,0.506095,0.513843,0.528619,0.385199,0.404298,0.504833,0.754839,0.532217,0.633914,0.367852,0.291500,0.348475,0.462867,0.627348,0.357963,0.440129,0.377426,0.405670,0.399723,0.505948,0.529772,0.400284,0.470022,0.608649,0.458674,0.296111,0.427528,0.388038,0.468486,0.402480,0.354754,0.436894,0.449837,0.303325,0.193205,0.426626,0.618306,0.412952,0.460397,0.649418,0.450581,0.621506,0.539828,0.402089,0.328714,0.560463,0.416735,0.400609,0.140263,0.407942,0.391317,0.308026
0.215069,0.069105,0.080305,0.127994,0.079769,0.018645,0.204914,0.029644,0.018828,0.285630,0.036533,0.013088,0.060035,0.204306,0.220284,0.163942,0.186736,0.144417,0.009909,0.211707,0.233584,0.241335,0.176459,0.198292,0.180428,0.124081,0.236841,0.244515,0.172688,0.290158,0.431891,0.098230,0.081405,0.187624,0.183787,0.202990,0.106790,0.145966,0.101041,0.172659,0.245782,0.189454,0.198452,0.091927,0.075786,0.155316,0.214422,0.220315,0.082927,0.142495,0.121750,0.211181,0.100889,0.175681,0.080808,0.128001,0.133427,0.144711,0.205864,0.269129,0.027254,0.121390,0.200112,0.297941,0.035774,0.276125,0.256824,0.283220,0.108615,0.112012,0.231971,0.258311,0.440200,0.143062,0.255653,0.133324,0.136625,0.201953,0.269686,0.617623,0.283837,0.154918,0.031203,0.266143,0.167926,0.047165,0.177317,0.105490,0.053034,0.186733,0.084060,0.141894,0.194146,0.231854,0.006480,0.130415,0.217890,0.157778,0.129680,0.200348,0.202959
0.447451,0.604817,0.432945,0.461755,0.459284,0.682010,0.581578,0.515302,0.368153,0.413759,0.543863,0.278167,0.395498,0.352480,0.417884,0.514095,0.571583,0.486542,0.524417,0.541769,0.560082,0.401154,0.538274,0.248034,0.480378,0.660697,0.661088,0.388518,0.574473,0.460140,0.672570,0.640735,0.486132,0.552741,0.568458,0.554380,0.603609,0.431437,0.626173,0.609619,0.324907,0.431265,0.588568,0.560244,0.563937,0.542797,0.646334,0.467095,0.409099,0.598284,0.622068,0.594586,0.508477,0.708557,0.464112,0.684282,0.655638,0.612146,0.511411,0.355088,0.796893,0.610178,0.658179,0.621240,0.375168,0.509750,0.503524,0.461753,0.518799,0.727733,0.502974,0.523958,0.590269,0.594764,0.337147,0.509543,0.646391,0.587375,0.422211,0.436132,0.409281,0.719025,0.857086,0.782391,0.641887,0.610022,0.630509,0.572563,0.582439,0.464490,0.516068,0.425849,0.415947,0.527663,0.816118,0.442464,0.599012,0.747250,0.552501,0.565157,0.503702
0.836697,0.723694,0.812990,0.812118,0.749303,0.937047,0.771529,0.720102,0.774086,0.773847,0.802665,0.724731,0.745628,0.800039,0.749600,0.710063,0.788937,0.704393,0.802008,0.794907,0.727210,0.718164,0.784109,0.879926,0.762449,0.777044,0.772823,0.714015,0.784868,0.780112,0.827952,0.814129,0.826162,0.811429,0.818235,0.852874,0.828874,0.753385,0.792737,0.843587,0.738263,0.787922,0.875606,0.740922,0.744553,0.766731,0.878731,0.653664,0.774932,0.688503,0.818164,0.780722,0.694815,0.823520,0.701846,0.683775,0.819017,0.750424,0.812951,0.921484,0.798941,0.798594,0.806489,0.795050,0.767598,0.819738,0.806028,0.770564,0.704211,0.709647,0.801516,0.813275,0.784691,0.785599,0.674709,0.596159,0.768845,0.794055,0.762033,0.932193,0.914986,0.749254,0.862950,0.854773,0.805219,0.733552,0.857951,0.880536,0.705561,0.855424,0.772236,0.829584,0.702511,0.792242,0.672956,0.675531,0.786980,0.584488,0.793861,0.750633,0.742041
