cluster,mean score,mean proficiency
0,0.5789473684210527,0.4954847004160887
2,0.8461538461538461,0.8081348377253814
2,0.8461538461538461,0.8218812149791956
3,0.925,0.9223407226074896
1,0.6666666666666666,0.605616346740638
3,0.8695652173913043,0.8577839861303745
2,0.782608695652174,0.7634212690707352
2,0.75,0.6842940110957003
3,0.881578947368421,0.8823522871012484
1,0.6451612903225806,0.6136750707350902
2,0.8125,0.7638646324549238
0,0.45454545454545453,0.35310877253814144
1,0.6868686868686869,0.6504687267683773
3,0.9310344827586207,0.9143102884882108
2,0.75,0.7280133300970874
2,0.8333333333333334,0.7395217073509015
3,0.9696969696969697,0.9660983203883494
3,1.0,1.0000002552011096
1,0.6666666666666666,0.5632565006934813
3,0.875,0.8768789930651871
1,0.6875,0.6215018613037449
3,0.9090909090909091,0.8799185145631068
0,0.5333333333333333,0.49673730513176145
2,0.8367346938775511,0.8096880208044384
2,0.7777777777777778,0.7900482149791956
1,0.631578947368421,0.5312305409153953
0,0.49019607843137253,0.46000915256588076
1,0.6363636363636364,0.5770251761442441
2,0.7692307692307693,0.6875412857142857
1,0.5882352941176471,0.5491152316227462
2,0.7777777777777778,0.7612502024965326
0,0.5434782608695652,0.4743735811373094
3,0.9655172413793104,0.9588860929264911
3,0.8857142857142857,0.8909947045769763
2,0.7666666666666667,0.6850379209431345
3,0.9375,0.8958866879334259
2,0.8125,0.7688827919556173
1,0.5806451612903226,0.5566520610263523
1,0.72,0.6094796144244106
2,0.8152173913043478,0.7815154937586685
2,0.7894736842105263,0.7274522468793343
2,0.8095238095238095,0.7198279015256588
2,0.7857142857142857,0.7211094313453537
0,0.4375,0.36821504438280167
2,0.7307692307692307,0.6958937766990292
3,0.8571428571428571,0.8312500471567268
1,0.6875,0.6632364466019418
3,0.9142857142857143,0.9195082177531206
1,0.7272727272727273,0.6679340360610263
3,0.8888888888888888,0.8567520859916781
1,0.5555555555555556,0.5070325825242717
2,0.7647058823529411,0.7188701234396673
1,0.65,0.6017998446601941
1,0.6933333333333334,0.65747313037448
0,0.5185185185185185,0.4443653509015256
3,0.95,0.9041381900138696
3,0.8947368421052632,0.8941801539528432
3,0.9411764705882353,0.9131026948682386
3,0.9090909090909091,0.8874248030513175
2,0.7894736842105263,0.7292201165048543
2,0.7878787878787878,0.7125083703190014
2,0.6944444444444444,0.6827124563106796
3,0.9636363636363636,0.9532056338418863
2,0.8166666666666667,0.7822771664355063
3,0.9736842105263158,0.9808213592233009
1,0.6842105263157895,0.6388475464632456
1,0.7241379310344828,0.6564934438280167
3,0.9545454545454546,0.9675426393897365
3,0.8,0.8234382496532592
3,0.8823529411764706,0.8498474715672678
3,0.9649122807017544,0.9577404882108183
3,0.8791208791208791,0.8730421539528432
2,0.8,0.7400912024965325
3,0.9090909090909091,0.8786357184466019
2,0.8064516129032258,0.8046124909847435
3,0.8529411764705882,0.8473577420249653
2,0.8536585365853658,0.821559027739251
3,0.9375,0.9065269126213592
2,0.8125,0.7861537572815535
2,0.782608695652174,0.7487252135922331
3,1.0,1.0000007101248267
1,0.7058823529411765,0.6515391595006934
0,0.40625,0.3607143938973647
2,0.8125,0.7719749916782247
0,0.5789473684210527,0.48434835783633845
1,0.7272727272727273,0.6321323356449376
1,0.7352941176470589,0.6468873606102635
3,0.9636363636363636,0.9596320596393898
3,0.8888888888888888,0.8682979750346742
1,0.6129032258064516,0.5485078987517337
2,0.8333333333333334,0.7835844160887656
1,0.5875,0.519421975034674
2,0.7703703703703704,0.7494058321775312
2,0.8,0.7810222718446602
3,0.8620689655172413,0.8357439958391125
3,0.9310344827586207,0.9090481345353676
1,0.5,0.5138645533980583
3,0.9180327868852459,0.9193741678224687
3,0.8947368421052632,0.8894938723994453
1,0.6666666666666666,0.6125446588072122
2,0.7450980392156863,0.7070799861303746
3,0.890625,0.8788660721220528
1,0.6764705882352942,0.653154786407767
3,0.8689655172413793,0.8734410180305132
3,0.8947368421052632,0.8481072482662968
0,0.4931506849315068,0.45198217198335644
2,0.8,0.7567066643550624
3,0.8932584269662921,0.8871604230235783
3,0.8888888888888888,0.8939219181692094
1,0.7105263157894737,0.6203255894590846
2,0.7037037037037037,0.6743337309292649
2,0.7272727272727273,0.7051767350901526
0,0.5161290322580645,0.48203013869625516
1,0.7037037037037037,0.6273128973647712
2,0.7058823529411765,0.694351176144244
3,0.8666666666666667,0.8445371331484051
0,0.35294117647058826,0.32263660332871014
0,0.34210526315789475,0.29763608044382805
1,0.5957446808510638,0.5734776199722607
3,0.9090909090909091,0.8799444979195562
3,0.8823529411764706,0.8645876782246879
1,0.6341463414634146,0.6046874368932039
3,0.837037037037037,0.8277698599167823
1,0.6363636363636364,0.5655770429958391
1,0.6666666666666666,0.6300863411927877
1,0.6521739130434783,0.5825949805825242
1,0.5,0.521827052704577
3,0.9,0.8856194785020804
1,0.6938775510204082,0.6716419431345354
2,0.8064516129032258,0.7725457364771152
0,0.5625,0.4743381428571428
3,0.8275862068965517,0.8184425866851596
2,0.8045977011494253,0.767156570041609
3,0.9310344827586207,0.906510723994452
1,0.64,0.62459086407767
1,0.5897435897435898,0.5386591012482662
1,0.6595744680851063,0.6345920194174757
3,0.8888888888888888,0.8876347558945908
2,0.8275862068965517,0.8239668543689319
1,0.6875,0.5855276102635228
2,0.84375,0.777303185852982
2,0.8160919540229885,0.7913098682385575
3,0.8717948717948718,0.8436860152565882
3,1.0,1.000003349514563
3,1.0,1.0000049667128987
1,0.5294117647058824,0.5033064105409154
3,0.8222222222222222,0.8217541872399444
0,0.5166666666666667,0.44608316920943125
3,0.9655172413793104,0.9530505117891817
2,0.75,0.7318206047156727
2,0.8205128205128205,0.7399658238557559
2,0.875,0.7996678044382801
1,0.7368421052631579,0.6788074355062413
2,0.8333333333333334,0.7829105922330096
2,0.8125,0.748276321775312
2,0.7674418604651163,0.7174326116504854
1,0.5925925925925926,0.56904979889043
1,0.5294117647058824,0.5092846782246879
1,0.5428571428571428,0.5405220790568654
