cluster,mean score,mean proficiency
2,0.5483870967741935,0.5989716831683168
2,0.48660714285714285,0.5473062475247525
0,0.3211009174311927,0.3168208019801981
2,0.5661157024793388,0.6335799306930693
1,0.4791666666666667,0.42543564356435654
3,0.7428571428571429,0.8161503168316829
1,0.48184019370460046,0.43110337623762374
0,0.25,0.18419965346534656
2,0.5414634146341464,0.5286362277227723
3,0.6521739130434783,0.7631380396039605
1,0.3373493975903614,0.3308789702970296
0,0.2749003984063745,0.31380658415841584
2,0.5038167938931297,0.5119442475247523
0,0.2708333333333333,0.29615361386138617
1,0.4437299035369775,0.478889207920792
3,0.7958115183246073,0.8430098712871288
2,0.484375,0.5505162772277227
1,0.422680412371134,0.4681315643564356
1,0.3110720562390158,0.40711750495049503
1,0.35454545454545455,0.448401693069307
1,0.20408163265306123,0.3398334554455446
2,0.5681818181818182,0.6329448118811881
2,0.5560747663551402,0.5897396732673267
3,0.6507936507936508,0.6739688811881187
2,0.5458515283842795,0.6144469900990099
1,0.4175824175824176,0.482308396039604
1,0.4489795918367347,0.3549802475247525
2,0.4782608695652174,0.505600900990099
1,0.4537313432835821,0.3865666732673267
2,0.5948717948717949,0.6618108712871288
0,0.2826086956521739,0.24444876237623758
3,0.6123595505617978,0.6928591386138613
2,0.5681818181818182,0.5593067128712871
3,0.75,0.8146024851485149
0,0.2334096109839817,0.22418091089108916
1,0.4666666666666667,0.47680544554455445
3,0.6779661016949152,0.8067016732673268
3,0.6370370370370371,0.6726434950495049
3,0.7815533980582524,0.8929424257425742
1,0.33962264150943394,0.4342865841584158
3,0.543859649122807,0.6766165544554456
1,0.325,0.34502337623762375
2,0.6371681415929203,0.644348396039604
2,0.5202020202020202,0.583144099009901
1,0.32857142857142857,0.3717869702970297
0,0.3342245989304813,0.29265031683168324
0,0.26785714285714285,0.2489499702970297
2,0.5285714285714286,0.6096050099009901
3,0.6150627615062761,0.6931265841584158
1,0.35714285714285715,0.34141967326732664
3,0.7121212121212122,0.7132452475247524
1,0.3741648106904232,0.34311640594059417
2,0.4758842443729904,0.5088137326732673
0,0.19282511210762332,0.1598452574257426
2,0.4745762711864407,0.5325184257425744
0,0.1,0.08757464356435643
1,0.45507246376811594,0.46416575247524755
3,0.7068965517241379,0.7946244653465346
1,0.5195729537366548,0.47074005940594055
1,0.4146341463414634,0.43633703960396036
2,0.45555555555555555,0.5224851584158418
3,0.7422360248447205,0.8064942673267328
0,0.2824427480916031,0.23105379207920793
2,0.5836298932384342,0.5571553861386139
1,0.2727272727272727,0.36342594059405936
1,0.3050847457627119,0.345694594059406
2,0.5059055118110236,0.5054274257425743
1,0.2127659574468085,0.41421956435643564
1,0.3939393939393939,0.39374094059405945
0,0.34022988505747126,0.3155298118811881
3,0.6675531914893617,0.7413542376237624
1,0.4074074074074074,0.43901353465346526
0,0.36231884057971014,0.292511702970297
3,0.5688073394495413,0.6761858910891091
1,0.3076923076923077,0.38519508910891087
0,0.25879396984924624,0.21189200000000002
1,0.3803863298662704,0.39477637623762374
0,0.2647058823529412,0.2731528712871288
2,0.4573643410852713,0.5614790297029704
0,0.257847533632287,0.21972000990099008
0,0.357487922705314,0.29780354455445546
2,0.5407725321888412,0.6088882871287128
3,0.664,0.7134139405940594
0,0.27631578947368424,0.23513181188118815
2,0.6554054054054054,0.6699829405940594
2,0.5025641025641026,0.49073633663366334
2,0.6233766233766234,0.6671547920792079
0,0.3096085409252669,0.3153299108910891
0,0.29838709677419356,0.28318330693069305
0,0.3333333333333333,0.24223344554455442
2,0.5038759689922481,0.5300906831683168
0,0.2,0.13125336633663368
0,0.42424242424242425,0.3103999801980198
0,0.17721518987341772,0.15937064356435643
1,0.4782608695652174,0.468843297029703
2,0.5227272727272727,0.6084861287128713
1,0.30666666666666664,0.34934009900990104
0,0.13440860215053763,0.07378526732673267
0,0.3643724696356275,0.2591967425742574
2,0.4642857142857143,0.5285321881188119
0,0.23076923076923078,0.23873989108910892
0,0.22794117647058823,0.28407432673267324
2,0.5858895705521472,0.6478448316831683
0,0.27956989247311825,0.31019742574257425
3,0.6291666666666667,0.7088233861386138
1,0.4883720930232558,0.4521721386138614
3,0.7011494252873564,0.7364707128712872
0,0.281437125748503,0.2905337920792079
2,0.4387755102040816,0.5066407425742574
2,0.6,0.5417362772277227
1,0.4411764705882353,0.41422088118811873
2,0.4957983193277311,0.5600892574257427
2,0.5063291139240507,0.5691802772277227
2,0.5904255319148937,0.6393974950495048
0,0.26744186046511625,0.25314237623762376
3,0.5833333333333334,0.6878358910891089
0,0.22302158273381295,0.305465198019802
2,0.538961038961039,0.5905635148514852
2,0.5426829268292683,0.6614044059405939
2,0.4652777777777778,0.4916184455445544
0,0.3670212765957447,0.30650087128712866
1,0.4166666666666667,0.49891445544554447
0,0.29577464788732394,0.31950174257425745
2,0.5074309978768577,0.5450185940594059
0,0.21830985915492956,0.22843105940594058
2,0.567741935483871,0.5577219207920793
1,0.37254901960784315,0.34083100000000005
1,0.392,0.3850293762376238
3,0.5625,0.7184043762376238
0,0.29545454545454547,0.30712224752475253
0,0.138996138996139,0.10381628712871285
0,0.1569767441860465,0.2173337920792079
0,0.3063063063063063,0.2466880099009901
1,0.6197183098591549,0.4628128712871287
2,0.4745762711864407,0.5473971287128713
0,0.1134185303514377,0.10858582178217822
0,0.30327868852459017,0.24162083168316834
2,0.5490196078431373,0.6470276237623763
0,0.2222222222222222,0.197793594059406
1,0.3783783783783784,0.3656314752475248
2,0.5379310344827586,0.6268817326732673
1,0.3755274261603376,0.34210848514851483
0,0.24064171122994651,0.30269564356435646
1,0.37142857142857144,0.3337580792079209
0,0.16926503340757237,0.1967819405940594
1,0.5397489539748954,0.48668759405940587
3,0.6459627329192547,0.6874826831683168
2,0.4789915966386555,0.564563702970297
0,0.22807017543859648,0.2222744158415842
3,0.7739463601532567,0.8642750396039603
2,0.6216730038022814,0.6388116534653466
1,0.46511627906976744,0.4133670792079208
0,0.2549019607843137,0.25210387128712874
0,0.16353887399463807,0.18813367326732666
3,0.6,0.6844741584158416
3,0.6730769230769231,0.7280276336633661
0,0.1952662721893491,0.13447868316831685
1,0.3977272727272727,0.4134292376237623
2,0.6158038147138964,0.6508134851485149
0,0.25116279069767444,0.21193176237623762
3,0.6170212765957447,0.6868600594059406
0,0.2231404958677686,0.2452023564356436
1,0.38271604938271603,0.40946381188118813
0,0.3198090692124105,0.2659380396039604
1,0.41904761904761906,0.419265504950495
