cluster,mean score,mean proficiency
0,0.3157894736842105,0.25774959090909094
1,0.8235294117647058,0.5725867090909091
2,0.706766917293233,0.680880609090909
3,0.8260869565217391,0.8907100000000001
3,0.8485981308411215,0.8999973090909089
3,0.8,0.8049188999999999
1,0.6,0.49269566363636363
1,0.5714285714285714,0.41159359090909087
2,0.5263157894736842,0.6499503181818183
3,0.8695652173913043,0.9389399454545456
2,0.7877358490566038,0.7649629727272728
2,0.7444444444444445,0.6301869454545455
3,0.8260869565217391,0.8767229090909092
3,0.7984496124031008,0.8608805181818182
2,0.7596153846153846,0.7456623454545453
3,0.7660818713450293,0.831617909090909
3,0.8095238095238095,0.8336308181818183
1,0.6621621621621622,0.5720464727272726
3,0.7209302325581395,0.8060387727272728
2,0.5977653631284916,0.6354070909090909
3,0.7216494845360825,0.823735990909091
3,0.8009950248756219,0.842486281818182
3,0.8374558303886925,0.8625702272727276
3,0.9183673469387755,0.9356325545454546
3,0.7845601436265709,0.8068237272727271
2,0.7391304347826086,0.7055010545454545
3,0.855072463768116,0.830011409090909
3,0.7672552166934189,0.843147109090909
2,0.75,0.6779128545454544
2,0.6134020618556701,0.6032846272727272
3,0.7363420427553444,0.8175280090909092
3,0.7389705882352942,0.7885362727272729
2,0.6085626911314985,0.6544049090909092
3,0.7340241796200345,0.8013732363636363
3,0.7241379310344828,0.8082400272727271
2,0.6865671641791045,0.6249110090909092
2,0.6753246753246753,0.7458603545454546
3,0.7377049180327869,0.7919929454545455
3,0.7668711656441718,0.7962234545454546
3,0.8115501519756839,0.8589019818181819
2,0.6833095577746077,0.7613452363636365
3,0.8,0.8768579909090911
2,0.8461538461538461,0.6555458454545454
3,0.8823529411764706,0.930504518181818
2,0.7419354838709677,0.6470002454545454
3,0.7780373831775701,0.7784837636363637
3,0.8076923076923077,0.8168998636363636
2,0.6338028169014085,0.720766790909091
2,0.5962059620596206,0.6504109545454545
2,0.7,0.6614893454545454
3,0.7301204819277108,0.8119831545454546
3,0.8490566037735849,0.8940014363636364
1,0.5555555555555556,0.49012906363636366
1,0.391304347826087,0.32046769090909083
2,0.7083333333333334,0.7464962727272728
3,0.7714285714285715,0.9006932181818181
3,0.782608695652174,0.8845126636363637
3,0.8846153846153846,0.9269195545454544
3,0.9375,0.9718873545454546
3,0.9705882352941176,0.9978213454545455
2,0.5714285714285714,0.6350154454545455
3,0.8064516129032258,0.9131800090909091
3,0.88,0.9026971545454546
3,0.8636363636363636,0.890982090909091
3,0.8333333333333334,0.8680990181818181
2,0.6818181818181818,0.7656718909090908
3,0.8536585365853658,0.9630730636363635
3,0.875,0.8604772727272729
3,0.6973684210526315,0.7994957454545453
3,0.7391304347826086,0.8498374090909092
1,0.5294117647058824,0.5773074181818182
3,0.8571428571428571,0.8099958272727275
2,0.7299270072992701,0.7352961909090909
3,0.8554216867469879,0.9357642363636364
3,0.8235294117647058,0.8786435181818184
3,0.8333333333333334,0.8069318090909089
2,0.6666666666666666,0.7533435272727271
3,0.6959761549925484,0.7960534818181818
2,0.7711864406779662,0.7335949454545453
3,0.68,0.8333046454545454
3,0.7947598253275109,0.8900449272727272
0,0.4788732394366197,0.25859264545454547
3,0.7831325301204819,0.8590668636363636
3,0.7468879668049793,0.8580658727272726
1,0.5161290322580645,0.3516952454545455
2,0.6458333333333334,0.7307814545454546
2,0.6997635933806147,0.7108939636363636
3,0.760655737704918,0.863187109090909
3,0.8457142857142858,0.9126290636363634
2,0.6060606060606061,0.7429511909090908
2,0.7244094488188977,0.6413216727272727
3,0.7226027397260274,0.804465390909091
2,0.6476190476190476,0.6473495545454545
3,0.7699115044247787,0.8199150272727271
2,0.6915887850467289,0.7313238727272726
3,0.94,0.9244507727272727
2,0.8125,0.7678564272727273
3,0.9320388349514563,0.9444489818181818
2,0.6342857142857142,0.7462372090909092
1,0.4591439688715953,0.4349173363636364
3,0.7682403433476395,0.8053244
3,0.7935606060606061,0.809959690909091
2,0.6509240246406571,0.6393676
2,0.609375,0.6929115636363637
2,0.7286432160804021,0.6131403090909091
2,0.7,0.7409946454545454
3,0.9401197604790419,0.9836123272727274
3,0.9,0.9598682000000001
3,0.9197080291970803,0.9274326909090909
3,0.8118556701030928,0.8873052181818182
2,0.731006160164271,0.6365568454545456
3,0.819047619047619,0.7938286454545457
3,0.8,0.9030669727272727
3,0.8014861995753716,0.8755346181818182
2,0.6666666666666666,0.6111364
1,0.6005221932114883,0.5329842909090909
3,0.7727272727272727,0.8734586636363637
0,0.13636363636363635,0.16458631818181818
