cluster,mean score,mean proficiency
2,0.5483870967741935,0.5385148514851485
2,0.48660714285714285,0.5094059405940594
1,0.3211009174311927,0.45247524752475243
2,0.5661157024793388,0.5243564356435643
2,0.4791666666666667,0.4999009900990099
3,0.7428571428571429,0.5537623762376238
2,0.48184019370460046,0.49198019801980203
1,0.25,0.4825742574257425
2,0.5414634146341464,0.5219801980198019
3,0.6521739130434783,0.5524752475247525
0,0.3373493975903614,0.45039603960396035
0,0.2749003984063745,0.44376237623762377
2,0.5038167938931297,0.5137623762376237
1,0.2708333333333333,0.4706930693069308
1,0.4437299035369775,0.47217821782178215
3,0.7958115183246073,0.5874257425742574
2,0.484375,0.5142574257425742
1,0.422680412371134,0.4870297029702971
1,0.3110720562390158,0.4461386138613861
1,0.35454545454545455,0.47712871287128716
1,0.20408163265306123,0.47247524752475234
2,0.5681818181818182,0.5228712871287128
2,0.5560747663551402,0.5156435643564357
2,0.6507936507936508,0.514059405940594
2,0.5458515283842795,0.5232673267326734
2,0.4175824175824176,0.49059405940594064
1,0.4489795918367347,0.4905940594059406
2,0.4782608695652174,0.5014851485148515
1,0.4537313432835821,0.47801980198019806
2,0.5948717948717949,0.5341584158415841
1,0.2826086956521739,0.4778217821782178
3,0.6123595505617978,0.5507920792079208
2,0.5681818181818182,0.5058415841584157
3,0.75,0.5905940594059406
0,0.2334096109839817,0.40970297029702973
2,0.4666666666666667,0.49475247524752475
2,0.6779661016949152,0.5263366336633662
3,0.6370370370370371,0.5428712871287129
3,0.7815533980582524,0.5796039603960396
1,0.33962264150943394,0.4901980198019802
2,0.543859649122807,0.5235643564356435
1,0.325,0.4421782178217821
3,0.6371681415929203,0.5542574257425744
2,0.5202020202020202,0.5148514851485148
1,0.32857142857142857,0.4763366336633663
0,0.3342245989304813,0.4526732673267327
0,0.26785714285714285,0.4122772277227722
2,0.5285714285714286,0.513069306930693
3,0.6150627615062761,0.5523762376237624
1,0.35714285714285715,0.49069306930693074
3,0.7121212121212122,0.5544554455445544
1,0.3741648106904232,0.46128712871287125
2,0.4758842443729904,0.510990099009901
0,0.19282511210762332,0.39980198019801977
2,0.4745762711864407,0.5010891089108911
0,0.1,0.3451485148514851
1,0.45507246376811594,0.4932673267326732
2,0.7068965517241379,0.5314851485148514
2,0.5195729537366548,0.5030693069306932
1,0.4146341463414634,0.495049504950495
2,0.45555555555555555,0.5009900990099009
3,0.7422360248447205,0.593069306930693
0,0.2824427480916031,0.40722772277227726
2,0.5836298932384342,0.5374257425742575
1,0.2727272727272727,0.4801980198019803
1,0.3050847457627119,0.4661386138613861
2,0.5059055118110236,0.5051485148514852
1,0.2127659574468085,0.47871287128712875
1,0.3939393939393939,0.4891089108910891
0,0.34022988505747126,0.43930693069306936
3,0.6675531914893617,0.5797029702970298
1,0.4074074074074074,0.48257425742574267
1,0.36231884057971014,0.48267326732673266
2,0.5688073394495413,0.5211881188118812
1,0.3076923076923077,0.48881188118811886
0,0.25879396984924624,0.4172277227722772
1,0.3803863298662704,0.4578217821782178
0,0.2647058823529412,0.44415841584158416
2,0.4573643410852713,0.4915841584158415
0,0.257847533632287,0.4172277227722772
1,0.357487922705314,0.4584158415841584
2,0.5407725321888412,0.5240594059405941
3,0.664,0.5613861386138613
0,0.27631578947368424,0.4280198019801979
2,0.6554054054054054,0.5299009900990099
2,0.5025641025641026,0.4932673267326733
2,0.6233766233766234,0.5369306930693069
1,0.3096085409252669,0.4446534653465346
1,0.29838709677419356,0.4543564356435644
1,0.3333333333333333,0.47900990099009905
2,0.5038759689922481,0.4944554455445545
1,0.2,0.47801980198019794
1,0.42424242424242425,0.4932673267326733
0,0.17721518987341772,0.45079207920792075
1,0.4782608695652174,0.49168316831683173
2,0.5227272727272727,0.5099009900990099
1,0.30666666666666664,0.4765346534653465
0,0.13440860215053763,0.4086138613861386
1,0.3643724696356275,0.44999999999999996
2,0.4642857142857143,0.5069306930693069
0,0.23076923076923078,0.4053465346534654
1,0.22794117647058823,0.43772277227722767
3,0.5858895705521472,0.5499009900990101
1,0.27956989247311825,0.4740594059405941
3,0.6291666666666667,0.5542574257425742
1,0.4883720930232558,0.4934653465346535
3,0.7011494252873564,0.5743564356435643
1,0.281437125748503,0.4633663366336635
2,0.4387755102040816,0.49970297029702965
2,0.6,0.5196039603960396
2,0.4411764705882353,0.4996039603960396
2,0.4957983193277311,0.5065346534653465
2,0.5063291139240507,0.5041584158415843
2,0.5904255319148937,0.5293069306930692
0,0.26744186046511625,0.4425742574257426
2,0.5833333333333334,0.5266336633663367
0,0.22302158273381295,0.44504950495049506
2,0.538961038961039,0.5194059405940594
2,0.5426829268292683,0.5046534653465347
2,0.4652777777777778,0.5014851485148514
0,0.3670212765957447,0.4356435643564357
2,0.4166666666666667,0.4918811881188118
1,0.29577464788732394,0.4462376237623761
2,0.5074309978768577,0.5089108910891089
0,0.21830985915492956,0.42237623762376236
2,0.567741935483871,0.5064356435643564
1,0.37254901960784315,0.4553465346534654
1,0.392,0.4911881188118812
2,0.5625,0.5063366336633662
1,0.29545454545454547,0.47
0,0.138996138996139,0.3820792079207921
0,0.1569767441860465,0.41613861386138606
1,0.3063063063063063,0.4710891089108911
2,0.6197183098591549,0.4982178217821782
2,0.4745762711864407,0.5028712871287129
0,0.1134185303514377,0.30603960396039603
1,0.30327868852459017,0.4752475247524752
2,0.5490196078431373,0.5286138613861386
1,0.2222222222222222,0.4821782178217822
2,0.3783783783783784,0.48554455445544553
2,0.5379310344827586,0.5255445544554456
1,0.3755274261603376,0.45603960396039606
0,0.24064171122994651,0.44009900990099005
1,0.37142857142857144,0.4777227722772277
0,0.16926503340757237,0.3857425742574258
2,0.5397489539748954,0.5112871287128713
3,0.6459627329192547,0.5427722772277228
2,0.4789915966386555,0.502871287128713
1,0.22807017543859648,0.46564356435643556
3,0.7739463601532567,0.6034653465346533
3,0.6216730038022814,0.5484158415841583
1,0.46511627906976744,0.49336633663366336
0,0.2549019607843137,0.43623762376237635
0,0.16353887399463807,0.38425742574257427
2,0.6,0.5305940594059405
3,0.6730769230769231,0.5708910891089108
0,0.1952662721893491,0.3985148514851484
1,0.3977272727272727,0.47069306930693067
3,0.6158038147138964,0.5412871287128713
0,0.25116279069767444,0.4220792079207921
3,0.6170212765957447,0.5367326732673268
0,0.2231404958677686,0.4333663366336634
1,0.38271604938271603,0.48782178217821776
0,0.3198090692124105,0.43049504950495054
1,0.41904761904761906,0.4823762376237624
1,0.16279069767441862,0.4693069306930693
1,0.3116883116883117,0.4730693069306931
3,0.767175572519084,0.5987128712871288
0,0.22193211488250653,0.40594059405940597
2,0.5833333333333334,0.5053465346534652
3,0.6666666666666666,0.5549504950495049
0,0.2730627306273063,0.4492079207920793
2,0.46621621621621623,0.4963366336633664
1,0.31976744186046513,0.4597029702970296
2,0.5517241379310345,0.5030693069306931
2,0.4230769230769231,0.49415841584158404
0,0.32298136645962733,0.4320792079207921
1,0.32142857142857145,0.4470297029702971
0,0.2149122807017544,0.424950495049505
2,0.4533333333333333,0.5037623762376238
2,0.5392156862745098,0.5038613861386139
2,0.49390243902439024,0.501881188118812
2,0.5547945205479452,0.5192079207920791
3,0.5707434052757794,0.5429702970297031
1,0.4130019120458891,0.4820792079207921
1,0.45182724252491696,0.4758415841584159
2,0.6126126126126126,0.5176237623762378
1,0.31275720164609055,0.4627722772277228
0,0.27884615384615385,0.4396039603960396
2,0.48091603053435117,0.4963366336633663
0,0.2783300198807157,0.4266336633663367
1,0.3694968553459119,0.4541584158415841
2,0.5202702702702703,0.5033663366336634
0,0.33608247422680415,0.4411881188118812
2,0.4523809523809524,0.4981188118811881
2,0.45020746887966806,0.5010891089108912
2,0.436046511627907,0.4787128712871286
2,0.4879032258064516,0.5016831683168317
0,0.2636363636363636,0.4375247524752475
1,0.34944237918215615,0.45049504950495056
2,0.4520123839009288,0.4789108910891089
1,0.23809523809523808,0.45435643564356437
2,0.6,0.5283168316831683
2,0.6089743589743589,0.5173267326732673
2,0.6907216494845361,0.531881188118812
2,0.6,0.5069306930693069
3,0.8207171314741036,0.6126732673267327
1,0.42933333333333334,0.47029702970297027
2,0.5138888888888888,0.5053465346534655
2,0.672566371681416,0.5317821782178218
3,0.680672268907563,0.566039603960396
1,0.1509433962264151,0.4644554455445545
2,0.45595854922279794,0.49000000000000005
1,0.32727272727272727,0.48009900990099
2,0.5783132530120482,0.5343564356435644
0,0.23103448275862068,0.42217821782178216
2,0.5423728813559322,0.5213861386138614
2,0.6590909090909091,0.5158415841584159
2,0.5091743119266054,0.5132673267326733
0,0.16790490341753342,0.34851485148514855
1,0.18823529411764706,0.4506930693069307
2,0.5119760479041916,0.5218811881188119
1,0.47096774193548385,0.47782178217821797
0,0.26108374384236455,0.4374257425742575
0,0.2222222222222222,0.43633663366336634
1,0.25,0.4856435643564357
0,0.3103448275862069,0.42712871287128723
1,0.43609022556390975,0.47891089108910884
3,0.578397212543554,0.5407920792079207
1,0.23333333333333334,0.4521782178217822
3,0.6257668711656442,0.5554455445544555
1,0.37735849056603776,0.48079207920792083
1,0.3023255813953488,0.4789108910891089
0,0.25336927223719674,0.4164356435643565
1,0.2833333333333333,0.45118811881188126
1,0.21875,0.4732673267326732
2,0.5525114155251142,0.5239603960396041
2,0.40853658536585363,0.5054455445544555
1,0.30239099859353025,0.4440594059405941
2,0.5454545454545454,0.5
2,0.5,0.5077227722772276
1,0.46987951807228917,0.487128712871287
3,0.5869565217391305,0.5314851485148515
1,0.4270833333333333,0.4791089108910891
2,0.632,0.5344554455445544
0,0.10191082802547771,0.37138613861386144
1,0.39403973509933776,0.48158415841584146
2,0.4444444444444444,0.49257425742574257
1,0.34527687296416937,0.45534653465346536
1,0.2222222222222222,0.46673267326732665
1,0.27976190476190477,0.45891089108910893
1,0.47465437788018433,0.4873267326732673
2,0.5964912280701754,0.5435643564356436
2,0.5202020202020202,0.5105940594059407
3,0.722397476340694,0.5994059405940593
1,0.41530054644808745,0.4876237623762376
1,0.3783783783783784,0.48158415841584157
3,0.6831683168316832,0.5549504950495049
1,0.4024896265560166,0.46178217821782186
2,0.5816326530612245,0.5287128712871287
1,0.32602739726027397,0.45554455445544567
1,0.3431952662721893,0.4500990099009901
2,0.4682274247491639,0.49356435643564367
2,0.44155844155844154,0.4944554455445545
2,0.6585365853658537,0.5254455445544555
1,0.2974683544303797,0.4591089108910891
2,0.3739130434782609,0.4959405940594059
1,0.30638297872340425,0.4402970297029703
2,0.5686274509803921,0.5156435643564357
1,0.3693181818181818,0.47504950495049514
2,0.4375,0.4920792079207921
2,0.41346153846153844,0.4955445544554456
2,0.6101694915254238,0.5062376237623762
2,0.47368421052631576,0.48544554455445543
3,0.6622516556291391,0.5455445544554456
2,0.5205479452054794,0.5106930693069307
2,0.7297297297297297,0.5268316831683167
1,0.19047619047619047,0.48920792079207925
0,0.3007518796992481,0.4351485148514851
1,0.4271255060728745,0.4642574257425743
2,0.3125,0.49396039603960396
2,0.39215686274509803,0.4888118811881188
2,0.4921259842519685,0.4982178217821782
2,0.45454545454545453,0.49534653465346534
0,0.1431818181818182,0.35950495049504944
0,0.23267326732673269,0.3931683168316832
1,0.4264705882352941,0.4897029702970297
1,0.43137254901960786,0.49356435643564367
0,0.3425692695214106,0.4432673267326732
0,0.2875,0.43277227722772277
1,0.445,0.48920792079207925
3,0.6173469387755102,0.5577227722772277
2,0.5444444444444444,0.5234653465346535
2,0.4810810810810811,0.4954455445544555
3,0.7708333333333334,0.56
2,0.5377358490566038,0.505148514851485
2,0.5219512195121951,0.5205940594059406
0,0.3388704318936877,0.44633663366336634
2,0.4623188405797101,0.48405940594059416
1,0.29554655870445345,0.43990099009900985
1,0.3875,0.47683168316831687
0,0.3031674208144796,0.4394059405940595
2,0.4583333333333333,0.5063366336633663
2,0.5151515151515151,0.50009900990099
1,0.44533333333333336,0.4797029702970298
0,0.16666666666666666,0.38148514851485144
1,0.37445573294629897,0.4432673267326733
2,0.5454545454545454,0.540990099009901
1,0.36666666666666664,0.48138613861386137
1,0.3717948717948718,0.4668316831683168
0,0.17714285714285713,0.43316831683168316
2,0.5882352941176471,0.5089108910891089
2,0.47619047619047616,0.4949504950495049
0,0.17285531370038412,0.33554455445544545
3,0.6,0.5446534653465346
2,0.5414012738853503,0.5242574257425743
1,0.4072398190045249,0.46990099009900993
