cluster,mean score,mean proficiency
0,0.3157894736842105,0.4936363636363636
0,0.8235294117647058,0.5018181818181818
1,0.706766917293233,0.5492727272727272
0,0.8260869565217391,0.5016363636363637
3,0.8485981308411215,0.6432727272727273
0,0.8,0.5043636363636363
0,0.6,0.5005454545454545
0,0.5714285714285714,0.49845454545454543
0,0.5263157894736842,0.5104545454545455
1,0.8695652173913043,0.5215454545454545
1,0.7877358490566038,0.5487272727272727
1,0.7444444444444445,0.522909090909091
2,0.8260869565217391,0.5424545454545455
1,0.7984496124031008,0.5345454545454545
1,0.7596153846153846,0.5215454545454545
1,0.7660818713450293,0.5357272727272726
1,0.8095238095238095,0.5094545454545455
1,0.6621621621621622,0.5072727272727272
1,0.7209302325581395,0.549090909090909
1,0.5977653631284916,0.5107272727272727
2,0.7216494845360825,0.5435454545454546
2,0.8009950248756219,0.5713636363636364
2,0.8374558303886925,0.5670909090909091
2,0.9183673469387755,0.5676363636363636
3,0.7845601436265709,0.6039090909090908
1,0.7391304347826086,0.5479090909090909
1,0.855072463768116,0.5231818181818182
3,0.7672552166934189,0.6080000000000001
1,0.75,0.5368181818181819
1,0.6134020618556701,0.5271818181818182
2,0.7363420427553444,0.5567272727272727
2,0.7389705882352942,0.5414545454545455
1,0.6085626911314985,0.522090909090909
2,0.7340241796200345,0.5746363636363636
1,0.7241379310344828,0.5226363636363636
1,0.6865671641791045,0.53
1,0.6753246753246753,0.5336363636363637
0,0.7377049180327869,0.512090909090909
2,0.7668711656441718,0.5696363636363636
2,0.8115501519756839,0.5861818181818181
2,0.6833095577746077,0.5660909090909091
1,0.8,0.5417272727272727
1,0.8461538461538461,0.5153636363636362
1,0.8823529411764706,0.5287272727272728
1,0.7419354838709677,0.5101818181818182
2,0.7780373831775701,0.5663636363636364
1,0.8076923076923077,0.5311818181818182
1,0.6338028169014085,0.5131818181818182
2,0.5962059620596206,0.5279090909090909
1,0.7,0.5232727272727273
2,0.7301204819277108,0.5800909090909091
1,0.8490566037735849,0.5174545454545455
0,0.5555555555555556,0.49963636363636366
0,0.391304347826087,0.49072727272727285
0,0.7083333333333334,0.5035454545454545
0,0.7714285714285715,0.5104545454545455
2,0.782608695652174,0.5307272727272727
1,0.8846153846153846,0.5231818181818182
0,0.9375,0.5138181818181817
1,0.9705882352941176,0.527090909090909
0,0.5714285714285714,0.5023636363636363
1,0.8064516129032258,0.5213636363636365
0,0.88,0.5055454545454546
0,0.8636363636363636,0.5139090909090909
1,0.8333333333333334,0.519
0,0.6818181818181818,0.5080909090909091
1,0.8536585365853658,0.5241818181818182
0,0.875,0.5034545454545455
1,0.6973684210526315,0.520090909090909
0,0.7391304347826086,0.5138181818181817
0,0.5294117647058824,0.4996363636363637
