cluster,mean score,mean proficiency
1,0.5789473684210527,0.49961165048543693
2,0.8461538461538461,0.5006518723994453
1,0.8461538461538461,0.5010957004160888
2,0.925,0.5021775312066575
0,0.6666666666666666,0.5001664355062413
1,0.8695652173913043,0.5009986130374481
0,0.782608695652174,0.5004299583911235
1,0.75,0.5006518723994453
3,0.881578947368421,0.5121636615811372
1,0.6451612903225806,0.49957004160887664
0,0.8125,0.5004160887656034
1,0.45454545454545453,0.4991539528432732
2,0.6868686868686869,0.5002912621359223
3,0.9310344827586207,0.504882108183079
1,0.75,0.5002635228848821
2,0.8333333333333334,0.5003744798890429
2,0.9696969696969697,0.5019972260748959
1,1.0,0.5013592233009709
1,0.6666666666666666,0.4997780859916783
1,0.875,0.5005409153952843
1,0.6875,0.5000832177531207
2,0.9090909090909091,0.5014563106796117
1,0.5333333333333333,0.4990984743411928
2,0.8367346938775511,0.5017753120665742
1,0.7777777777777778,0.5002773925104023
0,0.631578947368421,0.4995145631067961
1,0.49019607843137253,0.4983079056865465
1,0.6363636363636364,0.5001386962552011
2,0.7692307692307693,0.5004160887656033
0,0.5882352941176471,0.49934812760055475
1,0.7777777777777778,0.5008599167822468
0,0.5434782608695652,0.49875173370319004
3,0.9655172413793104,0.5033564493758669
1,0.8857142857142857,0.5020527045769765
2,0.7666666666666667,0.5004160887656034
1,0.9375,0.5007905686546464
1,0.8125,0.500249653259362
1,0.5806451612903226,0.4997642163661581
2,0.72,0.5000554785020804
3,0.8152173913043478,0.5027600554785021
1,0.7894736842105263,0.5004715672676838
0,0.8095238095238095,0.5005547850208044
0,0.7857142857142857,0.5006657420249654
0,0.4375,0.4990291262135922
0,0.7307692307692307,0.4999445214979196
1,0.8571428571428571,0.500873786407767
2,0.6875,0.5004022191400832
1,0.9142857142857143,0.5025936199722607
1,0.7272727272727273,0.5004022191400832
2,0.8888888888888888,0.5008876560332871
1,0.5555555555555556,0.4991816920943134
2,0.7647058823529411,0.5013453536754509
1,0.65,0.49997226074895973
2,0.6933333333333334,0.5005963938973648
1,0.5185185185185185,0.49923717059639394
2,0.95,0.5012205270457698
1,0.8947368421052632,0.5008183079056865
2,0.9411764705882353,0.5010957004160888
2,0.9090909090909091,0.5024549237170597
2,0.7894736842105263,0.5006796116504855
2,0.7878787878787878,0.5008876560332871
0,0.6944444444444444,0.5002773925104022
3,0.9636363636363636,0.5031900138696255
2,0.8166666666666667,0.5013592233009709
3,0.9736842105263158,0.5047988904299584
2,0.6842105263157895,0.5001941747572816
1,0.7241379310344828,0.5007212205270458
1,0.9545454545454546,0.5014008321775312
1,0.8,0.5011927877947295
1,0.8823529411764706,0.500624133148405
3,0.9649122807017544,0.5034119278779473
3,0.8791208791208791,0.5041747572815534
2,0.8,0.5016643550624134
2,0.9090909090909091,0.5016920943134536
1,0.8064516129032258,0.501123439667129
1,0.8529411764705882,0.5011373092926492
0,0.8536585365853658,0.501747572815534
2,0.9375,0.5010679611650485
1,0.8125,0.5011789181692095
3,0.782608695652174,0.502011095700416
2,1.0,0.5019694868238557
0,0.7058823529411765,0.5001941747572816
0,0.40625,0.4989042995839113
1,0.8125,0.5011789181692095
1,0.5789473684210527,0.49954230235783637
1,0.7272727272727273,0.4999029126213592
2,0.7352941176470589,0.5005409153952843
2,0.9636363636363636,0.5032316227461859
2,0.8888888888888888,0.5006796116504855
2,0.6129032258064516,0.5000138696255202
0,0.8333333333333334,0.5009431345353675
2,0.5875,0.4992926490984744
2,0.7703703703703704,0.5032316227461858
1,0.8,0.5004160887656034
2,0.8620689655172413,0.5012205270457698
2,0.9310344827586207,0.5015117891816921
1,0.5,0.4992233009708738
1,0.9180327868852459,0.5042024965325936
1,0.8947368421052632,0.500998613037448
1,0.6666666666666666,0.49988904299583903
1,0.7450980392156863,0.501123439667129
2,0.890625,0.5033287101248267
0,0.6764705882352942,0.49991678224687935
3,0.8689655172413793,0.5055617198335645
2,0.8947368421052632,0.5009986130374481
0,0.4931506849315068,0.49711511789181695
2,0.8,0.5007212205270457
3,0.8932584269662921,0.5091955617198336
1,0.8888888888888888,0.5009570041608876
2,0.7105263157894737,0.5007350901525659
1,0.7037037037037037,0.5005270457697643
1,0.7272727272727273,0.5010263522884882
2,0.5161290322580645,0.4980582524271845
1,0.7037037037037037,0.4999861303744799
1,0.7058823529411765,0.5001525658807212
2,0.8666666666666667,0.5015811373092927
1,0.35294117647058826,0.4989181692094314
1,0.34210526315789475,0.4974202496532594
0,0.5957446808510638,0.49920943134535367
2,0.9090909090909091,0.501872399445215
2,0.8823529411764706,0.5017891816920943
1,0.6341463414634146,0.5000138696255201
3,0.837037037037037,0.5051595006934814
1,0.6363636363636364,0.5002219140083217
0,0.6666666666666666,0.4999722607489598
1,0.6521739130434783,0.49951456310679615
1,0.5,0.49740638002773924
1,0.9,0.5007905686546463
2,0.6938775510204082,0.49980582524271844
1,0.8064516129032258,0.5011095700416089
1,0.5625,0.4993619972260748
1,0.8275862068965517,0.5011927877947295
0,0.8045977011494253,0.5030513176144245
1,0.9310344827586207,0.5015533980582524
1,0.64,0.49988904299583903
1,0.5897435897435898,0.49930651872399445
1,0.6595744680851063,0.5003744798890429
2,0.8888888888888888,0.5012760055478502
3,0.8275862068965517,0.5081692094313454
0,0.6875,0.5004438280166436
0,0.84375,0.500873786407767
2,0.8160919540229885,0.5024826629680998
2,0.8717948717948718,0.5013037447988904
1,1.0,0.501123439667129
2,1.0,0.5010263522884882
1,0.5294117647058824,0.4991816920943134
1,0.8222222222222222,0.5012066574202496
2,0.5166666666666667,0.49807212205270457
2,0.9655172413793104,0.5017753120665742
0,0.75,0.5006380027739251
2,0.8205128205128205,0.5011927877947295
2,0.875,0.5005547850208045
1,0.7368421052631579,0.5003190013869626
1,0.8333333333333334,0.5006934812760055
1,0.8125,0.5008321775312067
2,0.7674418604651163,0.5005270457697643
1,0.5925925925925926,0.5000138696255201
1,0.5294117647058824,0.5001109570041609
1,0.5428571428571428,0.49801664355062414
1,0.6111111111111112,0.4996948682385575
1,0.55,0.4989181692094314
1,0.56,0.499126213592233
1,0.6857142857142857,0.5008183079056866
1,0.7222222222222222,0.5002773925104022
1,0.8235294117647058,0.5010402219140083
1,0.782608695652174,0.5005409153952843
1,0.75,0.5
2,0.7196969696969697,0.5008044382801664
1,0.5,0.4992926490984744
1,0.75,0.5003051317614425
0,0.6818181818181818,0.4994313453536755
1,0.5454545454545454,0.4992787794729542
3,0.9636363636363636,0.5033564493758668
2,0.782608695652174,0.5005547850208044
1,0.8421052631578947,0.5011373092926492
0,0.7222222222222222,0.4999306518723995
2,0.8333333333333334,0.5033980582524271
